lon,lat,stage
115.114070,-21.235920,3.240096
115.150340,-21.090580,3.240144
115.114090,-21.236130,3.240157
115.114840,-21.240110,3.240294
115.113450,-21.240360,3.240355
115.116800,-21.222820,3.240357
115.114750,-21.240120,3.240358
115.118380,-21.235550,3.240363
115.143010,-21.147220,3.240423
115.116460,-21.222760,3.240444
115.118300,-21.233420,3.240561
115.140890,-21.151110,3.240563
115.152380,-21.089750,3.240663
115.118200,-21.233410,3.240691
115.098650,-21.242360,3.240774
115.104240,-21.202000,3.240786
115.117070,-21.228160,3.240832
115.117080,-21.228070,3.240856
115.116690,-21.237720,3.240886
115.120110,-21.177920,3.240920
115.116570,-21.237770,3.240988
115.116990,-21.235770,3.241122
115.138650,-21.156210,3.241166
115.152150,-21.134450,3.241288
115.116870,-21.235510,3.241318
115.146350,-21.108490,3.241338
115.115460,-21.235700,3.241436
115.146560,-21.134100,3.241469
115.111490,-21.236210,3.241616
115.151290,-21.090660,3.241754
115.111260,-21.236310,3.241787
115.137870,-21.157500,3.241803
115.115300,-21.238100,3.241828
115.108290,-21.238620,3.242312
115.120020,-21.176880,3.242393
115.108020,-21.187710,3.242550
115.118940,-21.178110,3.242626
115.128460,-21.170640,3.242780
115.137760,-21.157420,3.242837
115.102630,-21.241870,3.242862
115.103710,-21.241360,3.242889
115.137120,-21.158240,3.242891
115.127460,-21.171610,3.243004
115.130230,-21.168550,3.243084
115.136340,-21.159430,3.243108
115.136290,-21.159510,3.243203
115.116720,-21.225980,3.243553
115.129250,-21.169610,3.243588
115.175580,-21.026340,3.243659
115.109020,-21.237570,3.243818
115.109120,-21.237480,3.243818
115.175670,-21.026190,3.243867
115.127270,-21.171560,3.243942
115.116470,-21.223820,3.243955
115.148880,-21.133080,3.243957
115.110200,-21.236350,3.243981
115.139010,-21.153350,3.244411
115.133740,-21.164060,3.244501
115.100550,-21.239750,3.244502
115.106900,-21.238870,3.244528
115.106820,-21.238940,3.244530
115.125950,-21.172740,3.244592
115.133930,-21.163300,3.244991
115.134490,-21.162310,3.245055
115.120770,-21.175820,3.245114
115.167680,-21.047600,3.245302
115.124450,-21.173920,3.245344
115.138220,-21.155240,3.245485
115.104490,-21.239430,3.245547
115.105900,-21.238890,3.245653
115.103400,-21.240160,3.245662
115.120830,-21.174900,3.246027
115.116060,-21.225170,3.246211
115.163300,-21.051180,3.246217
115.115190,-21.223990,3.246508
115.115990,-21.225050,3.246515
115.102180,-21.239580,3.246751
115.157960,-21.058560,3.246798
115.147890,-21.134120,3.246922
115.137620,-21.156130,3.247465
115.133090,-21.164510,3.247613
115.117670,-21.174910,3.247760
115.124990,-21.172820,3.247771
115.133090,-21.164380,3.247850
115.121440,-21.173890,3.247935
115.121370,-21.173840,3.248095
115.145930,-21.107310,3.248256
115.127090,-21.170560,3.248411
115.122680,-21.173920,3.248618
115.129050,-21.168540,3.248731
115.126140,-21.171430,3.248838
115.129020,-21.168460,3.249226
115.127750,-21.169740,3.249260
115.137860,-21.154260,3.249331
115.144230,-21.108370,3.249909
115.127770,-21.169520,3.250134
115.123750,-21.172710,3.250280
115.123500,-21.172730,3.250617
115.136440,-21.157390,3.250814
115.124950,-21.171600,3.250998
115.133770,-21.161190,3.251162
115.134950,-21.159350,3.251420
115.121160,-21.172790,3.251484
115.122340,-21.172790,3.251520
115.121240,-21.172680,3.251716
115.125930,-21.170650,3.251844
115.155440,-21.060090,3.251940
115.125910,-21.170590,3.252019
115.132640,-21.163550,3.252063
115.149100,-21.134240,3.252466
115.156530,-21.058210,3.252661
115.123510,-21.171670,3.252920
115.122340,-21.171650,3.253226
115.150720,-21.134370,3.253274
115.122310,-21.171570,3.253355
115.132450,-21.163440,3.253396
115.126850,-21.158180,3.253415
115.126300,-21.169640,3.253633
115.124680,-21.170490,3.253946
115.127590,-21.168520,3.254218
115.150640,-21.134470,3.254503
115.126730,-21.157100,3.254516
115.123450,-21.170550,3.254602
115.128100,-21.157230,3.254654
115.126740,-21.159170,3.254822
115.128110,-21.157120,3.254921
115.102730,-21.201150,3.255324
115.126390,-21.168470,3.255581
115.124860,-21.169600,3.255642
115.126280,-21.160220,3.255970
115.128410,-21.158270,3.255982
115.131630,-21.164490,3.255986
115.132320,-21.162330,3.256117
115.122440,-21.168580,3.256357
115.122510,-21.168520,3.256442
115.129000,-21.167310,3.256613
115.136190,-21.156290,3.256638
115.121880,-21.166250,3.256726
115.101640,-21.199280,3.256799
115.128950,-21.167280,3.256838
115.122460,-21.167360,3.256882
115.125040,-21.168500,3.256941
115.125280,-21.159060,3.256959
115.154130,-21.059850,3.256991
115.129940,-21.166300,3.257002
115.101700,-21.199350,3.257040
115.127650,-21.167440,3.257207
115.124960,-21.160170,3.257255
115.125490,-21.161180,3.257267
115.125650,-21.161100,3.257267
115.129770,-21.166220,3.257632
115.123590,-21.167370,3.257683
115.123680,-21.167410,3.257712
115.126330,-21.167490,3.257778
115.125090,-21.159080,3.257806
115.130210,-21.165380,3.257870
115.132040,-21.162240,3.257946
115.123410,-21.166330,3.258121
115.122270,-21.165390,3.258198
115.128260,-21.159240,3.258199
115.122280,-21.165350,3.258261
115.128340,-21.159210,3.258267
115.123500,-21.163270,3.258335
115.124980,-21.167370,3.258533
115.123540,-21.165400,3.258780
115.129900,-21.158230,3.258958
115.127900,-21.160250,3.259114
115.124800,-21.166540,3.259162
115.125060,-21.163330,3.259163
115.099930,-21.198490,3.259294
115.134850,-21.157340,3.259430
115.126970,-21.161300,3.259465
115.128050,-21.160290,3.259472
115.128140,-21.166290,3.259608
115.124240,-21.161150,3.259623
115.099730,-21.198450,3.259892
115.126340,-21.166380,3.259916
115.130110,-21.159200,3.260108
115.130820,-21.163440,3.260148
115.124080,-21.161090,3.260181
115.124980,-21.165460,3.260211
115.152960,-21.059570,3.260246
115.129510,-21.160260,3.260343
115.129910,-21.164390,3.260415
115.152620,-21.059750,3.260503
115.128690,-21.165300,3.260736
115.130970,-21.160210,3.260836
115.131480,-21.159090,3.260988
115.127400,-21.165260,3.261020
115.127560,-21.165200,3.261063
115.126070,-21.165340,3.261066
115.126360,-21.163280,3.261180
115.133160,-21.159220,3.261191
115.133310,-21.158240,3.261797
115.161990,-21.048890,3.261804
115.128980,-21.161290,3.261817
115.129000,-21.161300,3.261833
115.130750,-21.161200,3.261845
115.127900,-21.164500,3.261939
115.130260,-21.162260,3.262343
115.158750,-21.052400,3.262798
115.135860,-21.155110,3.262810
115.129210,-21.163340,3.262894
115.127600,-21.163520,3.262952
115.158830,-21.052260,3.263009
115.151360,-21.059450,3.263856
115.151230,-21.059520,3.263952
115.125240,-21.157110,3.264360
115.132990,-21.157350,3.264653
115.162410,-21.047860,3.265030
115.156100,-21.054180,3.265306
115.149250,-21.060820,3.265367
115.123690,-21.159150,3.265846
115.156010,-21.054100,3.265857
115.151790,-21.058240,3.266006
115.134600,-21.156170,3.266962
115.131480,-21.157210,3.267121
115.098380,-21.198670,3.267606
115.150070,-21.059190,3.268546
115.145490,-21.061580,3.268815
115.145320,-21.061630,3.268872
115.148520,-21.060360,3.269231
115.100150,-21.200210,3.269509
115.151710,-21.057090,3.270133
115.096770,-21.198680,3.270179
115.158510,-21.050390,3.270405
115.096930,-21.198770,3.270474
115.148360,-21.059980,3.271317
115.098650,-21.199510,3.271802
115.097040,-21.199490,3.272982
115.156980,-21.051160,3.273272
115.149020,-21.058960,3.273556
115.153290,-21.054590,3.273583
115.100610,-21.201310,3.273616
115.153180,-21.054580,3.274054
115.098390,-21.200320,3.277154
115.098510,-21.200430,3.277755
115.099520,-21.201480,3.279216
115.099350,-21.201450,3.279392
115.094570,-21.196120,3.279511
115.094000,-21.197350,3.280399
115.092530,-21.194950,3.280874
115.092380,-21.194910,3.281142
115.093140,-21.196080,3.281754
115.093060,-21.196130,3.281842
115.055670,-21.242850,3.289913
115.088920,-21.192890,3.290595
115.123570,-21.157020,3.290732
115.088940,-21.194010,3.292972
115.052390,-21.244870,3.295953
115.089100,-21.196240,3.296343
115.088210,-21.196700,3.300859
115.053500,-21.242140,3.309551
115.054720,-21.241730,3.310358
115.053430,-21.241980,3.311446
115.085950,-21.200470,3.314450
115.083350,-21.202540,3.318960
115.083690,-21.203560,3.319008
115.083530,-21.203550,3.320062
115.052300,-21.241060,3.324190
115.042100,-21.334440,3.325097
115.048440,-21.247340,3.325927
115.056280,-21.239350,3.326326
115.082190,-21.203240,3.328214
115.048260,-21.247210,3.328709
115.056000,-21.239200,3.328756
115.049100,-21.245160,3.330610
115.055180,-21.239330,3.332107
115.044880,-21.253030,3.333465
115.047460,-21.248740,3.333601
115.081340,-21.205440,3.334014
115.081220,-21.205380,3.334904
115.044620,-21.252950,3.335794
115.045960,-21.251480,3.336975
115.063680,-21.211500,3.337255
115.052600,-21.239830,3.337571
115.069250,-21.205330,3.338468
115.052500,-21.239740,3.338668
115.047240,-21.203720,3.338819
115.070380,-21.204850,3.339090
115.053710,-21.239510,3.339177
115.069360,-21.206240,3.340114
115.070350,-21.206240,3.340393
115.070620,-21.206150,3.340750
115.046590,-21.249860,3.341258
115.047360,-21.204480,3.341883
115.045000,-21.323750,3.341891
115.045610,-21.251320,3.343251
115.071510,-21.205880,3.343459
115.071710,-21.205930,3.344117
115.042680,-21.251950,3.344580
115.062830,-21.213070,3.344705
115.047190,-21.205600,3.345388
115.042390,-21.251820,3.346501
115.053940,-21.238410,3.347794
115.078590,-21.206290,3.348314
115.048510,-21.205310,3.348602
115.049600,-21.204160,3.348615
115.048640,-21.205380,3.349182
115.049640,-21.203090,3.349200
115.044140,-21.251570,3.349306
115.049710,-21.203140,3.349492
115.062840,-21.213980,3.349644
115.047410,-21.206570,3.349675
115.059770,-21.228040,3.349702
115.062990,-21.214090,3.350370
115.067800,-21.204280,3.350477
115.057910,-21.202140,3.351118
115.050040,-21.202340,3.351225
115.050110,-21.205170,3.352270
115.056790,-21.202100,3.352431
115.055750,-21.202410,3.352547
115.077590,-21.206170,3.352574
115.050250,-21.205230,3.352790
115.076620,-21.206410,3.354152
115.062890,-21.214830,3.354692
115.052270,-21.205030,3.354946
115.053360,-21.204830,3.355017
115.053520,-21.204860,3.355035
115.050090,-21.206380,3.355198
115.052840,-21.238400,3.355499
115.051850,-21.202230,3.356178
115.053400,-21.202290,3.356431
115.061780,-21.215330,3.356835
115.061710,-21.215340,3.356843
115.066210,-21.203470,3.357895
115.066250,-21.203390,3.358175
115.062960,-21.215680,3.358359
115.054650,-21.205990,3.358459
115.056310,-21.234390,3.359990
115.060860,-21.216100,3.360504
115.060730,-21.216000,3.360511
115.058620,-21.219280,3.360590
115.060730,-21.218090,3.360747
115.062020,-21.216450,3.360837
115.051710,-21.238670,3.361043
115.062150,-21.217500,3.361146
115.062180,-21.217630,3.361159
115.059830,-21.217450,3.361632
115.059880,-21.219750,3.361678
115.060830,-21.217070,3.362509
115.058150,-21.219800,3.362895
115.056130,-21.234500,3.364164
115.051440,-21.238580,3.364363
115.058520,-21.227240,3.365936
115.057610,-21.228410,3.366111
115.059090,-21.221300,3.366597
115.059050,-21.221480,3.366886
115.059580,-21.216230,3.367352
115.059490,-21.216250,3.367559
115.058700,-21.222400,3.368226
115.057130,-21.205910,3.368478
115.059140,-21.223640,3.368978
115.058890,-21.223490,3.369015
115.057030,-21.229940,3.369550
115.057260,-21.224910,3.370387
115.060650,-21.203580,3.371380
115.060100,-21.210440,3.371536
115.058360,-21.225920,3.371744
115.060620,-21.203650,3.371811
115.052780,-21.237160,3.372361
115.057410,-21.227320,3.372978
115.056000,-21.231080,3.373489
115.057150,-21.226140,3.373631
115.055190,-21.235750,3.373871
115.055960,-21.226150,3.374898
115.040170,-21.251110,3.375240
115.055300,-21.230030,3.375913
115.056030,-21.232260,3.376101
115.055890,-21.232300,3.376727
115.056050,-21.227280,3.380079
115.054070,-21.229390,3.380997
115.054490,-21.231250,3.381376
115.059060,-21.211310,3.381459
115.054530,-21.232270,3.382631
115.059020,-21.210450,3.383301
115.053940,-21.230180,3.384168
115.058950,-21.210370,3.384419
115.054780,-21.233360,3.384721
115.054810,-21.233500,3.385025
115.051980,-21.235980,3.385849
115.054490,-21.234610,3.388605
115.059910,-21.206910,3.391267
115.059870,-21.206900,3.391503
115.038530,-21.250050,3.395992
115.038350,-21.249900,3.398553
115.051610,-21.232680,3.401842
115.008720,-21.294630,3.408733
115.035840,-21.250460,3.413335
115.033810,-21.250520,3.420315
115.032570,-21.250950,3.421618
115.032210,-21.250730,3.423356
115.031370,-21.253530,3.426769
115.031200,-21.253370,3.426845
115.030560,-21.251120,3.437529
115.029900,-21.252290,3.440938
115.032080,-21.255770,3.441300
115.029500,-21.253750,3.448558
115.028850,-21.251330,3.453256
115.031560,-21.257410,3.456358
115.001470,-21.289660,3.462219
115.029710,-21.256060,3.472685
115.000230,-21.290810,3.472780
115.004010,-21.282030,3.476168
115.001940,-21.287150,3.479031
115.026230,-21.254430,3.516204
114.993540,-21.303260,3.527604
114.993140,-21.302090,3.537441
115.024480,-21.253050,3.537594
115.024610,-21.253220,3.539441
114.991350,-21.305480,3.548680
114.991070,-21.305230,3.552002
115.020050,-21.250150,3.552328
114.989230,-21.310570,3.553828
114.990760,-21.302600,3.555132
115.006170,-21.272060,3.556265
114.989860,-21.308750,3.556805
114.990210,-21.305620,3.558042
114.990260,-21.305770,3.558263
115.006000,-21.271730,3.562798
114.962270,-21.314780,3.566265
114.963630,-21.313410,3.566893
114.982110,-21.325220,3.570759
114.962380,-21.315130,3.571596
114.972860,-21.307330,3.576012
114.964270,-21.314320,3.577264
114.976770,-21.304970,3.578600
114.974780,-21.306790,3.580297
114.974640,-21.306950,3.580561
115.007910,-21.269120,3.580744
114.962830,-21.315860,3.581068
114.973360,-21.308620,3.583503
114.975330,-21.307760,3.584855
114.977250,-21.307170,3.585712
115.007410,-21.268850,3.585869
114.976220,-21.311670,3.586263
114.976420,-21.311450,3.586300
114.977670,-21.308800,3.586561
114.973570,-21.309500,3.586928
114.979870,-21.309310,3.587420
114.964510,-21.315740,3.588050
114.976010,-21.310600,3.588192
114.963070,-21.316800,3.588722
114.969980,-21.311610,3.589121
115.010650,-21.267370,3.589203
114.976700,-21.312280,3.589315
114.978230,-21.310080,3.589555
114.974420,-21.311770,3.589602
114.974210,-21.310830,3.589619
114.971930,-21.311070,3.589670
114.974580,-21.312680,3.590250
114.969930,-21.311970,3.590318
114.964530,-21.316160,3.590368
114.972510,-21.312360,3.591218
114.980080,-21.309620,3.591299
114.971450,-21.316410,3.591360
114.971210,-21.315610,3.591597
114.963060,-21.317160,3.591774
114.981840,-21.309080,3.591966
114.970990,-21.314720,3.592019
114.970870,-21.315010,3.592190
114.970390,-21.312630,3.592421
114.970810,-21.313710,3.592441
114.970320,-21.313040,3.592871
114.974860,-21.313590,3.594252
114.978660,-21.327530,3.595200
114.964860,-21.317030,3.595948
114.964710,-21.317150,3.596389
114.962970,-21.318160,3.596660
114.965310,-21.317940,3.598031
114.976630,-21.329590,3.599259
115.010150,-21.267000,3.599807
114.980540,-21.310460,3.601203
114.984400,-21.309560,3.602604
114.964790,-21.322550,3.603629
114.975780,-21.330260,3.604323
114.982250,-21.310390,3.605047
114.977360,-21.326230,3.609795
114.955380,-21.326720,3.613859
114.955700,-21.333320,3.617336
114.955620,-21.327740,3.617841
114.956170,-21.329080,3.620821
114.955430,-21.332280,3.621958
114.953730,-21.336070,3.623318
114.973860,-21.335250,3.623940
114.954970,-21.331500,3.626748
114.954590,-21.330450,3.628168
114.973540,-21.338320,3.628848
114.949200,-21.340040,3.629522
114.953000,-21.334610,3.629677
114.973580,-21.336860,3.632827
114.973470,-21.337000,3.633914
114.949230,-21.341040,3.635600
114.971110,-21.335470,3.636158
114.948880,-21.338980,3.636185
114.949460,-21.340930,3.636573
114.949520,-21.337950,3.636613
114.948680,-21.339150,3.636717
114.956510,-21.335420,3.637161
114.956680,-21.335230,3.637308
114.963000,-21.352820,3.639336
114.951390,-21.335090,3.640037
114.963080,-21.352590,3.640124
114.970420,-21.337570,3.640389
114.951220,-21.335230,3.640553
114.970270,-21.337740,3.641463
114.967690,-21.343080,3.641534
114.972520,-21.338580,3.641712
114.966350,-21.346650,3.642313
114.948500,-21.337890,3.643384
114.948290,-21.338060,3.643972
114.947700,-21.338960,3.644669
114.952760,-21.339400,3.644849
114.971260,-21.338920,3.645182
114.971150,-21.338980,3.645489
114.947460,-21.337980,3.647498
114.947100,-21.337130,3.648216
114.947190,-21.338180,3.648247
114.964030,-21.348520,3.648762
114.949900,-21.342050,3.650069
114.963850,-21.348760,3.650674
114.957230,-21.336620,3.655144
114.959120,-21.360200,3.656814
114.949270,-21.343790,3.660218
114.965600,-21.377470,3.663244
114.955550,-21.362750,3.665636
114.955450,-21.362910,3.666196
114.939900,-21.350290,3.669314
114.953010,-21.364600,3.670436
114.962830,-21.344540,3.670737
114.962780,-21.344660,3.670795
114.939770,-21.348110,3.672914
114.940550,-21.346040,3.672919
114.954980,-21.364290,3.673156
114.939770,-21.350540,3.673300
114.954850,-21.364420,3.673320
114.956870,-21.363500,3.673383
114.946340,-21.348120,3.676139
114.939750,-21.344920,3.676640
114.953430,-21.365550,3.677855
114.939530,-21.345170,3.678082
114.939410,-21.346220,3.678817
114.939140,-21.346860,3.679550
114.938320,-21.343750,3.679585
114.954570,-21.365350,3.680334
114.939140,-21.346360,3.680392
114.945760,-21.348810,3.680433
114.957810,-21.339620,3.680513
114.955340,-21.365150,3.680928
114.938620,-21.344990,3.681245
114.956030,-21.341880,3.681517
114.954420,-21.365570,3.682128
114.938410,-21.345250,3.682364
114.945500,-21.349060,3.682734
114.933990,-21.357140,3.684025
114.946970,-21.349090,3.684575
114.933780,-21.357280,3.684988
114.937940,-21.347320,3.685997
114.937140,-21.352800,3.686242
114.937880,-21.346390,3.687826
114.950670,-21.377870,3.687928
114.953700,-21.366490,3.689290
114.948050,-21.349720,3.689300
114.947930,-21.349850,3.689446
114.933760,-21.356150,3.689570
114.946190,-21.349960,3.690198
114.953630,-21.366620,3.690544
114.952270,-21.366820,3.690631
114.933510,-21.356330,3.690646
114.947360,-21.350280,3.690780
114.945910,-21.350260,3.691546
114.951880,-21.374900,3.692349
114.952240,-21.367140,3.692453
114.934420,-21.358170,3.692803
114.956820,-21.352780,3.694173
114.934410,-21.354750,3.694225
114.953960,-21.372170,3.695006
114.951480,-21.367980,3.695025
114.946660,-21.351400,3.695585
114.949540,-21.379390,3.697363
114.946970,-21.352490,3.697515
114.937100,-21.348880,3.698269
114.947030,-21.355380,3.698424
114.950020,-21.370550,3.698443
114.949920,-21.370720,3.698925
114.949150,-21.379550,3.699179
114.946980,-21.356510,3.699335
114.952700,-21.368130,3.699782
114.952730,-21.368300,3.700399
115.011150,-21.261780,3.701076
114.940860,-21.352850,3.701357
114.946190,-21.358950,3.701379
114.954060,-21.369110,3.701586
114.940510,-21.361170,3.701722
114.946900,-21.369860,3.701789
114.933280,-21.355210,3.702059
114.948330,-21.380130,3.702477
114.948390,-21.379900,3.703134
114.939540,-21.361730,3.703244
114.945720,-21.355430,3.703359
114.950140,-21.376400,3.703788
115.012140,-21.261510,3.703962
114.933770,-21.353540,3.704109
114.941030,-21.362080,3.704615
114.933350,-21.354360,3.704658
114.946650,-21.370040,3.704729
114.954470,-21.356520,3.705269
114.935760,-21.358800,3.705491
114.950210,-21.376030,3.705549
114.930790,-21.360730,3.706208
114.947110,-21.358900,3.706316
114.952680,-21.372490,3.706445
114.947980,-21.358550,3.706628
114.950670,-21.375030,3.707018
114.933080,-21.354520,3.707241
114.950540,-21.371540,3.707291
115.011380,-21.262040,3.707503
114.938990,-21.359310,3.708035
114.953130,-21.370460,3.708452
114.937920,-21.359040,3.708532
114.945370,-21.371840,3.708593
114.940020,-21.354330,3.708625
114.937750,-21.359300,3.708625
114.945550,-21.371570,3.709507
114.938470,-21.363250,3.709934
114.938380,-21.360330,3.710018
114.949120,-21.376970,3.710209
114.946430,-21.360010,3.710478
114.933400,-21.361830,3.710882
114.952310,-21.371100,3.711346
114.941040,-21.358700,3.712006
114.948090,-21.378950,3.712441
114.937250,-21.366060,3.712648
114.953390,-21.371290,3.712686
114.948410,-21.366050,3.712700
114.967100,-21.382240,3.712748
114.948340,-21.366160,3.712892
114.937260,-21.360950,3.712971
114.951460,-21.371870,3.713078
114.937110,-21.366260,3.713410
114.937030,-21.365040,3.713413
114.940510,-21.355000,3.713938
114.949600,-21.373190,3.714210
114.932430,-21.353640,3.714235
114.947850,-21.366860,3.714471
114.933870,-21.368870,3.714527
114.949920,-21.373070,3.714565
114.947700,-21.375100,3.714754
114.949090,-21.373840,3.714789
114.945750,-21.375930,3.714984
114.936850,-21.361440,3.715006
114.950870,-21.372900,3.715462
114.940740,-21.357560,3.715549
114.945000,-21.376380,3.715675
114.952560,-21.359520,3.716105
114.941580,-21.363410,3.716757
114.937540,-21.366990,3.716827
114.946950,-21.382190,3.716868
114.940570,-21.355860,3.717219
114.943970,-21.376880,3.718092
114.945750,-21.370030,3.718387
114.934660,-21.369990,3.718563
114.948170,-21.376020,3.718808
114.941860,-21.376050,3.719011
114.932140,-21.352060,3.719169
114.947170,-21.380280,3.719280
114.936850,-21.367800,3.719307
114.947730,-21.360190,3.719386
114.946340,-21.376740,3.720130
114.934000,-21.366340,3.720390
114.943850,-21.377140,3.720410
114.934150,-21.362790,3.720624
114.946900,-21.361010,3.720772
114.941060,-21.376310,3.720800
114.946950,-21.380890,3.721551
114.951800,-21.359820,3.722062
114.936410,-21.380650,3.722473
114.934010,-21.370930,3.722555
114.930750,-21.371430,3.723409
114.931100,-21.355760,3.723745
114.947960,-21.361260,3.723819
114.933390,-21.365310,3.724617
114.930750,-21.357240,3.724790
114.946170,-21.382780,3.725417
114.930030,-21.374340,3.725964
114.945320,-21.377440,3.726146
114.929880,-21.374530,3.726320
114.926640,-21.376830,3.726347
114.947150,-21.377810,3.726477
114.947100,-21.378790,3.726697
114.948290,-21.362230,3.727149
114.929040,-21.374290,3.727808
114.926950,-21.376630,3.728203
114.927510,-21.375450,3.728839
114.928190,-21.374810,3.728842
114.927250,-21.375840,3.729366
114.929350,-21.373640,3.729480
114.929460,-21.373420,3.729524
114.963540,-21.385460,3.732230
114.930650,-21.364740,3.732301
114.929160,-21.372540,3.732719
114.924350,-21.367240,3.732776
114.930570,-21.365090,3.732891
114.935500,-21.380840,3.733093
114.937890,-21.378520,3.733634
114.941940,-21.388230,3.733869
114.930010,-21.369240,3.733889
114.930350,-21.375200,3.733965
114.942080,-21.387900,3.734011
114.930290,-21.366790,3.734316
114.927170,-21.377490,3.734734
114.943670,-21.378750,3.734758
114.935210,-21.381060,3.735740
114.925450,-21.367420,3.735928
114.924030,-21.367610,3.736047
114.943370,-21.379030,3.736137
114.929930,-21.365470,3.736303
114.929720,-21.368010,3.736477
114.924620,-21.366500,3.736910
114.942380,-21.386950,3.737383
114.925900,-21.366800,3.737636
114.924810,-21.366340,3.737798
114.943570,-21.384940,3.739371
114.944860,-21.380310,3.739758
114.941490,-21.389060,3.740012
114.945030,-21.382440,3.740175
114.939130,-21.382010,3.740751
114.944440,-21.383240,3.740910
114.923430,-21.367580,3.741018
114.926520,-21.367580,3.741127
114.941140,-21.380130,3.741341
114.944260,-21.383440,3.741450
114.941210,-21.388070,3.741689
114.942910,-21.385510,3.741705
114.675080,-21.550790,3.742724
114.942980,-21.385250,3.742791
114.926980,-21.368610,3.743937
114.934410,-21.381520,3.744153
114.924440,-21.368850,3.744577
114.943650,-21.383740,3.744695
114.935660,-21.384720,3.745739
114.927360,-21.369580,3.745793
114.936500,-21.384340,3.746055
114.925970,-21.368910,3.746520
114.923330,-21.368840,3.747481
114.942440,-21.380600,3.747654
114.927560,-21.370870,3.747676
114.942170,-21.380830,3.748867
114.940870,-21.381400,3.749154
114.927780,-21.378650,3.749571
114.941570,-21.386080,3.749688
114.930130,-21.376840,3.750082
114.932990,-21.374910,3.750090
114.927560,-21.378930,3.750101
114.929070,-21.377550,3.750198
114.942580,-21.381620,3.750745
114.926980,-21.371710,3.751107
114.942330,-21.381750,3.751242
114.940320,-21.382490,3.752368
114.940920,-21.384380,3.752755
114.939270,-21.383550,3.753203
114.934240,-21.380440,3.754001
114.931560,-21.384630,3.754353
114.936860,-21.385090,3.754734
114.934230,-21.374100,3.754835
114.939980,-21.387830,3.755209
114.925470,-21.370490,3.756084
114.925810,-21.371530,3.756751
114.939790,-21.384620,3.757279
114.938750,-21.384430,3.757886
114.925260,-21.370720,3.758450
114.925630,-21.371730,3.758787
114.933450,-21.375660,3.759656
114.939670,-21.386360,3.760324
114.935450,-21.377560,3.761027
114.936370,-21.386090,3.762551
114.921620,-21.384130,3.762722
114.939190,-21.387770,3.763256
114.935010,-21.376460,3.763267
114.940660,-21.391860,3.763284
114.928230,-21.379690,3.763594
114.938080,-21.385590,3.763920
114.939060,-21.387950,3.763993
114.934770,-21.376660,3.764029
114.921140,-21.382850,3.764085
114.921410,-21.384490,3.764280
114.936160,-21.386350,3.764461
114.937870,-21.386000,3.765793
114.922540,-21.384010,3.766923
114.938040,-21.386770,3.767363
114.930490,-21.388690,3.767862
114.921530,-21.381820,3.767875
114.938280,-21.387910,3.768451
114.920540,-21.381950,3.768916
114.937830,-21.389410,3.769890
114.939110,-21.392350,3.770387
114.935020,-21.387720,3.772051
114.937120,-21.387300,3.772057
114.920880,-21.385620,3.772666
114.928490,-21.380630,3.772956
114.934850,-21.388090,3.773044
114.927700,-21.381600,3.773476
114.927530,-21.381920,3.773671
114.936200,-21.387520,3.774296
114.924600,-21.384720,3.775084
114.923060,-21.385060,3.775374
114.934870,-21.388890,3.776637
114.934730,-21.389160,3.777648
114.935780,-21.389980,3.778262
114.933940,-21.389650,3.778347
114.923310,-21.373070,3.779255
114.925200,-21.385390,3.779517
114.922290,-21.385930,3.779569
114.933780,-21.389970,3.779608
114.926920,-21.384640,3.780508
114.934240,-21.390950,3.780906
114.925090,-21.385670,3.780968
114.926840,-21.384840,3.780975
114.918320,-21.386350,3.781441
114.934110,-21.391250,3.781696
114.926310,-21.385820,3.781767
114.926130,-21.386070,3.782471
114.920110,-21.380700,3.782494
114.933820,-21.391810,3.783449
114.917480,-21.386640,3.783473
114.923470,-21.386450,3.784154
114.920780,-21.379750,3.784537
114.925110,-21.386540,3.785153
114.933890,-21.394190,3.785177
114.934110,-21.395580,3.786187
114.922520,-21.387010,3.786591
114.932830,-21.392390,3.787199
114.932520,-21.392630,3.788301
114.922480,-21.387390,3.788313
114.919900,-21.376040,3.788517
114.933850,-21.395930,3.788959
114.949450,-21.394360,3.789041
114.932600,-21.396300,3.789394
114.916050,-21.388760,3.790230
114.924120,-21.390580,3.790633
114.932300,-21.393530,3.790776
114.923390,-21.391680,3.791413
114.917070,-21.388380,3.792138
114.922570,-21.392390,3.792517
114.919360,-21.376990,3.792543
114.923290,-21.388420,3.792567
114.919970,-21.377790,3.792751
114.923710,-21.389560,3.792842
114.922470,-21.392630,3.792887
114.922830,-21.390890,3.793397
114.919310,-21.377190,3.793444
114.923140,-21.388650,3.793467
114.921810,-21.388080,3.793474
114.931790,-21.395360,3.793557
114.931420,-21.393860,3.793990
114.923240,-21.393420,3.794312
114.920340,-21.387570,3.794381
114.919410,-21.379110,3.794507
114.922560,-21.389740,3.795826
114.930780,-21.396680,3.796490
114.933550,-21.396710,3.796797
114.918890,-21.380180,3.796897
114.918710,-21.380410,3.798079
114.930420,-21.397060,3.798260
114.936750,-21.395790,3.798644
114.934840,-21.396530,3.800696
114.918620,-21.395950,3.801284
114.914280,-21.389650,3.801855
114.913280,-21.390850,3.802726
114.916260,-21.385160,3.803490
114.933160,-21.397510,3.804047
114.931460,-21.398190,3.804335
114.918300,-21.397650,3.804697
114.917560,-21.380220,3.804942
